namespace,key,text
,F0B188AC47B63E5C4AC77F81D5E4EBBE,주변 근처에서는 경계가 T자 모양을 형성하는 것을 방지하기 위해 셀을 자주 병합해야 합니다.
,C010CDF34FFA7F9A7593F88CC2E1473D,완벽한 윈도우
,E96437774226F265C56FC181F55BEF0C,"전체 도형 주변에 금속 테두리를 배치하려면 <input action=""OutlineRegion""/> 를 누르세요. 이렇게 하여 확실하다고 판단되는 구역을 표시할 수 있습니다."
,5386D6B240B03CA6479FD8B3C97C0AFA,"<input action=""SelectPreviousColor""/> 및 <input action=""SelectNextColor""/> 를 사용하여 색상을 빠르게 전환하세요."
,89C0A52A408A0459A16FE58905DBD31A,완성된 질긴 고리 퍼즐의 경계는 항상 루프의 모음처럼 보입니다.
,F20BA83845509F17EB945B980D25EECE,경계로 T자 모양을 만들지 않기 위해 셀을 병합해야 하는 다른 장소도 있습니다.
,45508C1A4F6B9D193BC67C805270B8DB,"<input action=""CycleInputModes""/> 를 눌러 채색 모드, 테두리 그리기 모드, 메모 작성 모드 사이를 전환합니다."
,A613B17D4930BC94BC9410973376DFAB,"<input action=""Undo""/> 로 실행 취소, <input action=""Redo""/> 로 다시 실행, <input action=""Restart""/> 로 다시 시작하세요."
,2E22CF1D47B4DCFE77FE2789292D8883,"탐색하려면 <input axis=""Up"" scale=""-1.0f""/> 를 사용하세요."
,86F8DCB04B5A4C7EAFD04AB629817813,"<input action=""OutlineRegion""/> 를 사용하여 완성된 영역의 윤곽을 표시하면 규칙에 어긋나는 부분을 더 쉽게 찾을 수 있습니다."
,5652A46F4B2A2C43A739DCA77D753137,"두 셀 사이에 테두리를 추가했을 때 + 모양이 되는 경우, 해당 두 셀을 즉시 합칠 수 있습니다!"
,BA26AE6449AAD02F6A7C8A910C7A72BD,"<input action=""FloodPaint""/> 를 눌러 영역 전체를 색으로 채울 수 있습니다."
Overworld_Campaign.BP_StainedGlassPlinth20,F260F0154AF4242DF567209524CA6F95,도형 창고
Overworld_Campaign.BP_StainedGlassPlinth21,D79239C844857F9A8D24FBB1CB840B6E,폴리오미노
Overworld_Campaign.BP_StainedGlassPlinth22,A25A7AC34235ECB32190268912BC74E1,정밀한 넓이
Overworld_Campaign.BP_StainedGlassPlinth23,1A568BA94C0FC64435DD5FA80CEBB913,어우러진 모양
Overworld_Campaign.BP_StainedGlassPlinth24,BD6729454E2BB70A3CF50D81E04A5C21,숲길 입구
Overworld_Campaign.BP_StainedGlassPlinth26,CD5605F34F58F683DC57AA97862B2DA3,벽돌무늬
Overworld_Campaign.BP_StainedGlassPlinth27,6C02689C47C66B23D15CD9A5CB27A61B,불평등
Overworld_Campaign.BP_StainedGlassPlinth28,A6CA49934291E8EB677E68903608DED0,질긴 고리
Overworld_Campaign.BP_StainedGlassPlinth29,8A3046194C8C5C8D0C08B48A628F3720,감시탑
Overworld_Campaign.BP_StainedGlassPlinth30,335E225F4CC2BD801B0A149F290D36D5,넓이의 차이
Overworld_Campaign.BP_StainedGlassPlinth31,24CB3FC94F8B13948E3106BED79120D4,생울타리 미로
Overworld_Campaign.BP_StainedGlassPlinth32,E994E7FC467D028784671DA18F3352F6,나침반
Overworld_Campaign.BP_StainedGlassPlinth34,E08673434800D5C5F7B753A8E99B22C5,한적한 정원
Overworld_Campaign.BP_StainedGlassPlinth35,9A4A40344505D197AEF279A8EA3875B1,나선형 섬
Overworld_Campaign.BP_StainedGlassPlinth_1SPR,F8106164469DA6134B61FDB5AE63B840,유일
Overworld_Campaign.BP_StainedGlassPlinth_AllDiff,571E0FE04BE85933AFF4D7BC1859DC11,불일치
Overworld_Campaign.BP_StainedGlassPlinth_AllSame,9DD5EE9545AD9C35CC9B65AF76B14CAC,일치
Overworld_Campaign.BP_StainedGlassPlinth_AreaNumber,09DA53E44BAE24712B1F0B8B5DCE1E20,넓이의 수
Overworld_Campaign.BP_StainedGlassPlinth_Bridge,69D51BC4414A1E3F507BF08D650905DB,글리미스 다리
Overworld_Campaign.BP_StainedGlassPlinth_Gate,4E4D7A1C4FECBC71A8B3EF8820C5D3E5,글리미스 전망대
Overworld_Campaign.BP_StainedGlassPlinth_GeminiDelta,075A9FF7469B13EFBEB41B98BB56845C,쌍둥이와 닮지 않은 둘
Overworld_Campaign.BP_StainedGlassPlinth_MinMax,7D09C8B04C8EE29B66009489C44B3176,넓이의 범위
Overworld_Campaign.BP_StainedGlassPlinth_NoRectangles,99FCEB314BCF0930E6B97BB73BF9F7B2,사각틀 금지
Overworld_Campaign.BP_StainedGlassPlinth_OnlyRectangles,E907EC9942C5F746002DF1B084040E2C,사각틀
Overworld_Campaign.BP_StainedGlassPlinth_Palisade,D0217FDF43003956E64F118635B4F913,울타리
Overworld_Campaign.BP_StainedGlassPlinth_SameSizeCantTouch,A44918714541923C78DE0AA4343F5379,넓이 구분
Overworld_Campaign.BP_StainedGlassPlinth_SlashPack,2A0F01724506385798F3F5A6CB19C556,장미창
Overworld_Campaign.BP_StainedGlassPlinth_Zone2Mixed,F2B50AFF474DB97C0586F598A4B373F5,성문
Overworld_Campaign.Inequality_Tutorial_03,75C750A040B96778CE8B62B149BE3B0A,이런 퍼즐은 메모 작성 기능을 사용하면 더욱 수월하게 진행할 수 있습니다.
Overworld_Campaign.No3way_Tutorial_03,A7643CBB4BA22029E0A4B887BE3DBE9D,경계가 T자 모양을 만드는 곳에서는 가장자리 그리기 도구로 십자로 연장하세요.
Overworld_Campaign.No4way_PuzzleCube40,EF4647BA435EB21E04AC61BA3CE6666E,Shift + 왼쪽 클릭으로 완성된 구역의 윤곽을 표시하면 규칙에 어긋나는 부분을 더 쉽게 찾을 수 있습니다.
Overworld_Campaign.No4way_Tutorial_03,9D5A9206432C450EF22DD78ED07F531C,이 규칙은 “테두리가 +자 모양을 이루어서는 안 됩니다”라고도 설명할 수 있습니다.
Overworld_Campaign.No4way_Tutorial_06,617A6F134C7DA963420F288FC83490BF,한 구역의 꼭짓점이 다른 구역의 꼭짓점과 맞닿으면 4개의 테두리가 한 점에서 만나게 되므로 주의해야 합니다!
Overworld_Campaign.Palisade_Tutorial_05,995526214732CC526D9CC08FD6016164,"하나의 테두리 선 양쪽에 같은 구역이 위치할 수 없음을 유념하십시오. 즉, 닫히지 않거나 끝이 남는 테두리는 허용되지 않습니다."
Overworld_Campaign.Palisade_Tutorial_07,2EBC3E414D559D650EA826B0485E85D2,이런 퍼즐에서는 테두리 그리기 모드를 사용해 확실하다고 판단되는 경계선을 표시해 두면 많은 도움이 됩니다.
Overworld_Campaign.PolyPuzzleCube23,4088F75E428F481175BD11B965DBC4D5,구역 전체를 한 번에 색칠할 필요는 없습니다. 형태를 이루는 일부 칸만 미리 색칠해 두는 것도 도움이 될 수 있습니다.
Overworld_Campaign.PuzzleCube51,82F6CED145BA5A27B1B4B09605CA87EE,칸 수가 많은 퍼즐에서는 함부로 추측하다 큰 곤란을 겪을 수 있습니다. 확실하다고 판단되는 부분만 색을 칠하는 것이 좋습니다.
Overworld_Campaign.PuzzleCube55,A14C42A349CB7515D8D18E868FBA0D4A,"퍼즐의 두 번째 법칙: *결코* 이어질 수 없는 칸 두 개를 찾았다면, 그 사이에 경계선을 그리도록 합니다!"
Overworld_Campaign.PuzzleCube63,CDBA400B4DE6A3A92566B189B41DBE91,퍼즐의 첫 번째 법칙: *반드시* 이어져야 하는 칸 두 개를 찾았다면 바로 병합해 줍니다!
Overworld_Campaign.PuzzleCube_01,0AA137B1414B025275F5A2A55B0A7BFD,구역을 클릭한 채로 드래그하여 병합할 수 있습니다.
Overworld_Campaign.PuzzleCube_01B,0735BF81412FDCBC8356F09C42FB2E72,마우스 오른쪽 버튼 클릭 후 드래그하면 색을 지울 수 있습니다.
Overworld_Campaign.PuzzleCube_02,8B117F244A9D313FE0FC9BAD63C3771C,주어진 형태는 회전된 모양으로도 그릴 수 있습니다
Overworld_Campaign.PuzzleCube_03,D23827B140C523EF4E8B1DA5E7A1DB63,다음 단축키를 사용할 수 있습니다. Z 키: 실행 취소 / Y 키: 다시 실행 / R 키: 처음부터 재시작
Overworld_Campaign.PuzzleCube_04,682284D842300328BCE83F8696ACA765,"<input action=""Palisade^""/> 이 포함된 셀은 영역의 모서리에 위치해야 하며 두 개의 다른 셀에 연결되어야 합니다."
Overworld_Campaign.PuzzleCube_04,891D87B64D437E50686A6F8490C6C096,퍼즐을 완료한 후에도 자유롭게 색을 변경할 수 있습니다.
Overworld_Campaign.PuzzleCube_05,15A0315442A362217813CEAB9A61F0D7,주어진 형태를 거울 대칭으로 뒤집어 그리는 것도 허용됩니다.
Overworld_Campaign.PuzzleCube_06,539B064A435E36A6AB6DADA5F1157059,격자의 교차점에서 점선을 따라 드래그하여 금속 경계선을 놓을 수 있습니다. 확실하다고 판단되는 테두리를 표시할 때 사용합니다.
Overworld_Campaign.PuzzleCube_07,C85FB19F401B81BF4AE8F9B30D37D37F,"1~9 숫자키, 또는 마우스 휠로 색을 빠르게 변경할 수 있습니다."
Overworld_Campaign.PuzzleCube_08,78A8EE8F44CEE1E53191A2A3767955A4,"Tab 키를 눌러 채색 모드, 테두리 그리기 모드, 메모 작성 모드 사이를 전환합니다."
Overworld_Campaign.PuzzleCube_09,FA00B4DB4698516E92590682C4EB31B9,테두리 그리기 모드에서 각 구역의 경계선만 올바르게 구분해 퍼즐을 완료하는 것도 가능합니다.
Overworld_Campaign.PuzzleCube_10,D558372D409A50E2712FD0AB38D14E52,Shift + 왼쪽 클릭이나 휠 버튼을 클릭하면 선택된 형태의 둘레로 금속 테두리가 그려집니다. 이렇게 하여 확실하다고 판단되는 구역을 표시할 수 있습니다.
Overworld_Campaign.PuzzleCube_10a,48D09BB9484C8879DBBA1AB2E4E46ABF,퍼즐은 언제나 논리로 해결할 수 있습니다. 추측은 전혀 필요하지 않습니다.
Overworld_Campaign.PuzzleCube_10b,D8E402FF469310F53D8D13AF9C15125E,각 퍼즐에는 단 하나의 고유한 해답이 있습니다.
Overworld_Campaign.PuzzleCube_10c,C42669994B5486F6F2A4DF86CC3110DA,퍼즐 초반의 실마리가 바로 보이지 않을 수 있습니다. 추측하기보다는 서로 확실히 이어져 있다고 판단되는 칸부터 병합해 보시기 바랍니다.
Overworld_Campaign.PuzzleCube_11,5D720BE944AC71AB95AEC29EF72EAB16,경계선은 항상 서로 색이 다른 두 구역을 나누는 테두리여야 합니다.
Overworld_Campaign.PuzzleCube_GD8,034874744F01BA62BC8674ABE44F8F64,색칠하거나 메모를 활용해 각 칸에 들어갈 구역의 형태를 표시해 두면 퍼즐을 푸는 데 도움이 됩니다.
Overworld_Campaign.PuzzleCube_SlashPack_Tut3,B501CF82413D1EFB93F5D88757D95037,Q 키를 눌러 구역 전체를 한 색으로 칠할 수 있습니다.
Overworld_Campaign.PuzzleCube_SlashPack_Tut5,6184373C40C6D68A6DCCB1891DBB0E6F,하나의 테두리 선 양쪽에 같은 구역이 위치할 수 없음을 유념하십시오.
Overworld_Campaign.SizeXPuzzleCube04,3C2F15E445C664A1F65FD28B8C6C1248,Ctrl 키를 누른 채 구역 크기를 확인합니다.
Overworld_Campaign.TutorialSign,270BE365419FF8F15D8950ADD1E00D91,클릭 및 드래그로<br>탐색
Overworld_Campaign.TutorialSign2,F75E382A40E113DE1ABC1AAB85E96F92,스크롤하여 화면을 확대·축소합니다.
Overworld_Campaign.TutorialSign3,B9CD430B4F26EAD9A5EEFA83CEE10E79,진행 상황은<br>자동으로 저장됩니다.
Overworld_Campaign.TutorialSign4,8F02E599411BA94F760BE4B05E44C145,카메라를 움직이며 둘러보면<br>숨겨진 퍼즐을 발견할 수 있습니다.
Overworld_Campaign.TutorialSign4,004C9DCA4EA38363074130978DF372EF,카메라는<br>회전할 수 없습니다.
PuzzleUIWidget,RangeRuleText,모든 구역의 넓이는 <b>{0}칸 이상 {1}칸 이하</>여야 합니다.
PuzzleUIWidget,RangeRuleTitle,넓이의 범위 ({0}-{1})
RuleData,1911BCDC41EF2462BE44ECB7318A2F48,<b>모든 구역</>은 서로 <b>같은 형태</>여야 합니다.
RuleData,64F21CD245418C8F4B6D40B88114FDF8,<b>모든 구역</>은 <b>사각형</>을 이루어야 합니다.
RuleData,DBD0802D46DADAF0783D1E80B6516431,<b>모든 구역</>은 서로 <b>다른 형태</>여야 합니다.
RuleData,AE971780472AF81F857B1784C55E4639,단서가 놓인 점을 <b>포함하거나 이에 맞닿은</> 구역의 <b>개수</>를 표시합니다. 
RuleData,BE0E0B8E4F269FF74F22B2A4FF6873D8,<b>각 구역</>은 모든 기호를 <b>정확히 하나씩</> 포함해야 합니다.
RuleData,F3877AAC470122500820ABAFD749F837,<b>이웃된 구역</>은 서로 <b>다른 넓이를</> 가져야 합니다.
RuleData,45A3382D43EA3BE7F9B741BED46CF668,이웃된 <b>구역</>은 서로 <b>다른 형태</>여야 합니다.
RuleData,B6751BCC4120DDF933C0D8BC8C0F1FDF,그 어떤 구역도 <b>사각형</>을 이뤄서는 <b>안 됩니다</>.
RuleData,7C7F8C00416A66238C1AB283C4589467,모든 구역의 넓이는 <b>최소 {0} 이상</>이어야 합니다.
RuleData,4B2E78B44A93B126DCA4E088BDEA9040,모든 구역의 넓이는 <b>최대 {0} 이하</>여야 합니다.
RuleData,9C8A7A4F4E66A8FD958D348A9B88246C,모든 구역은 아래의 형태 중 하나로 이루어져야 합니다.
RuleData,FF80FF02447335A02328768FC23CA722,모든 구역은 정확히 <b>{0}</>칸의 넓이여야 합니다.
RuleData,523BC0584F9F8356D46723A60547F422,넓이의 수
RuleData,1D4A0CDB46719854AA758B88D281A914,사각틀
RuleData,C13774A24722E39BA998028072ADC4BC,벽돌무늬
RuleData,272AEBC040104AF094A51F9F26CEE541,나침반
RuleData,619835EC458BE28F406668A683117453,해당 칸보다 네 방향으로 더 멀리 있는 같은 구역 칸 수입니다. 단서가 없는 방향이 칸 수 0을 뜻하진 않습니다.
RuleData,1B2CF8544CC3428A6176E797B5E9C34F,닮지 않은 둘
RuleData,EA6CE0DB498EAD2593F4AD80996C0521,<b>해당 칸이 포함된 구역의 형태</>를 나타냅니다.
RuleData,ACF593A8499A8177AEE86FBED0770D2B,넓이의 차이
RuleData,49E336F241E7F575A6F22E9357E7DA31,각 구역은 정확히 <b>하나의 기호</>를 포함해야 합니다.
RuleData,77E86CA349F70CB83847E2A500846F7A,잔상
RuleData,A861EA9944067694EA7237B9A2CF51F2,쌍둥이
RuleData,2B49C41746B8C172843075ABEDA2EDCC,인접한 두 구역이 가지는 <b>넓이</>의 <b>차이</>를 나타냅니다.
RuleData,E6ABC63A4E6DF77AA272D0BA52A1E164,불평등
RuleData,807760024D1ACA9751FE9C958458647A,질긴 고리
RuleData,7DB04A174E37F8AB8B0BD586577ED2D9,일치
RuleData,5E74FBA445ABD59A6F8EC880584CA2DA,최대한의 넓이 ({0})
RuleData,2C00C6C045A847A8308DB689F85D0B8B,어우러진 모양
RuleData,338B76144CF75DB26C41959D8D395C27,최소한의 넓이 ({0})
RuleData,C89AFB8A4D810DD066FF9485E811572C,불일치
RuleData,7D6B921047117CDB59EDF09B6024050C,사각틀 금지
RuleData,20575CC1478DE6DF1EB3698460EE5C66,울타리
RuleData,6E60598C4097F6E37901B1993058844E,폴리오미노
RuleData,A24B653A416980122B4470B1BDB8D31F,정밀한 넓이 ({0})
RuleData,B87ED0164F4A79CEC63D78886FFD3366,장미창
RuleData,6FFBB24F40ADF0E9B0291EB36285115E,도형 창고
RuleData,100C791C472A565AB823D89EA75A478C,해당 칸이 포함된 구역의 <b>넓이</>가 몇 칸인지 표시합니다.
RuleData,C2FB6A1B417EAFA7E74754B9AA5DC78E,해당 칸의 <b>테두리</>로 완성해야 하는 <b>모양</>을 표시합니다. 표시된 모양은 회전된 형태도 허용됩니다.
RuleData,E4858B23465E54C128E984A839666954,넓이 구분
RuleData,DEC087054039B1DCBC1AD59122C666AD,유일
RuleData,CACEE64747557870DC157D8B7CCA2D3A,인접한 두 구역 중 <b>넓이가 더 작은 쪽</>을 <b>가리킵니다</>.
RuleData,E86915E34E225153E58EFF96087A802A,이 기호에 인접한 두 구역은 서로 <b>다른 형태</>여야 합니다.
RuleData,A8B4782D4FE454A7710CBB91610A4541,이 기호에 인접한 두 구역은 <b>동일한 형태</>여야 합니다.
RuleData,C593A90145E30152F6446692E5137C03,한 점에서 4개의 테두리 선이 만나서는 안 됩니다.
RuleData,83E2C6754B8F5BB0740091A306DC8CCC,한 점에서 정확히 3개의 테두리 선이 만나서는 안 됩니다.
RuleData,7EE292DA4DDF9DC794D811A0E52C124F,그 어떤 구역 안에도 이 형태가 들어맞아서는 안 됩니다.
RuleData,79C2BE9847A01963B8361389BF6DA7C7,감시탑
ShapeBank,ShapeBankRuleTextPlural,모든 구역은 아래의 형태 중 하나로 이루어져야 합니다.
ShapeBank,ShapeBankRuleTextSingular,모든 구역은 아래 형태로 이루어져야 합니다.
WBP_ControlsPanel,30882F81488F93A1AB12B78E82A13889, 또는 
WBP_ControlsPanel,2D01F5644A94393B7CBF69864E62EB7D,입력 모드 변경
WBP_ControlsPanel,255D4A514DAEE5FCA0542F853042609C,색상 선택
WBP_ControlsPanel,9B3DF1744E605BCA92BA908AFB55DEEA,색 그리기 또는 구역 병합
WBP_ControlsPanel,EEF2FF5E40963CF271109EB4D354D412,조작법
WBP_ControlsPanel,2FE1518D447033A9B1466DA5D16EC788,테두리 그리기
WBP_ControlsPanel,DCDDBE354BC3918F7CA3D7B15407966B,색상 또는 테두리 지우기
WBP_ControlsPanel,CC5544C4426AFA39BD6B7BACA606EDCD,메모 지우기
WBP_ControlsPanel,38BF1D464DF4D77026CC1595562364CE,길게 눌러 넓이를 측정
WBP_ControlsPanel,20409B394811A25A70B6908EBF19225E,다음 또는 이전 색상
WBP_ControlsPanel,FB0FCDB543C6D1CBAC985C9FAC37A5B4,테두리로 형태의 윤곽 그리기
WBP_ControlsPanel,7C59F0D04A15277BE9D7598C5A642CA0,색 채우기
WBP_ControlsPanel,8F0729A24B684A747ED93E81BEC11158,누름
WBP_ControlsPanel,FD8644F3489D0C93210A5C8CC0F58706,다시 실행
WBP_ControlsPanel,D5A09B8548C5BE481176709FAD66683A,다시 시작
WBP_ControlsPanel,9AA43C6B4503CA80DDB7778716D055FE,실행 취소
WBP_ControlsPanel,27D817B149FA33A93F984CB80F98CA99,기본 색상 팔레트 선택
WBP_ControlsPanel,29F0D7404E5BE947C338F6AB080D704C,[클릭 후 드래그]
WBP_ControlsPanel,E860373F48114A6A8A617682218D7C6D,[교차점에서 드래그]
WBP_ControlsPanel,1475AAAE43757A1804391F877086F0F9,[길게 누르고 드래그]
WBP_ControlsPanel,5CE7B01348CDC18F0C45FBA571A9ACF3,[오른쪽 클릭]
WBP_ControlsPanel,26AE961D49BDFBE8C48A149BDB61369C,[마우스 휠]
WBP_ControlsPanel,345574EE4593CA5E9DE472A90180D0AE,[Shift + 왼쪽 클릭] / [휠 버튼 클릭]
WBP_Credits,22A0F6CA4F285FF61C5F2682F2790628,983 팀
WBP_Credits,D96239CE4DEB450688E486BCED80358A,아티스트
WBP_Credits,5CC8788448CCBB2AF6EB8A83812DA61D,제작진
WBP_Credits,0E51FF4D4ECE9F780B049F9FEACAE0CB,총괄 디렉터
WBP_Credits,DF9FD5E84127686B5CB2B4BDDAD37881,로컬라이제이션 팀
WBP_Credits,872B7BE34946AC0F1E6218B259825C5E,프로그래머
WBP_Credits,F066D88C4B8D1FD6D6DC40BE50FA8961,퍼즐 기획
WBP_Credits,FFBB9A1D49D8E3C507A0208AF90C47B9,퍼즐 기획 총괄
WBP_Credits,8CBCF9D0468667C8F53FD8B379DB21AA,테스터 & Special Thanks
WBP_Credits,5FC067D54DAAEBF16F8576959B795A0E,트레일러 성우
WBP_EscapeMenu,ED7C605041CDD40F5F214B948451A56D,메인 메뉴
WBP_EscapeMenu,DA721EC74F7F35CB58CDB3BEB6305D74,종료
WBP_EscapeMenu,CB2B4A574174DEA9844BAF83A052CBA4,계속 진행
WBP_EscapeMenu,4AC5C3FC4E2905ED6E3D7A8C3DEDA954,설정
WBP_MainMenu,7B594D2F4ACA37CA820681823C0040C7,돌아가기
WBP_MainMenu,EBF8D28C422A3307A8CABAA92A2F53E5,돌아가기
WBP_MainMenu,4A6D327B4C309047802E8BA75885ADD8,취소
WBP_MainMenu,F0AF858F4C17E24096CF7DA7D6B2161F,취소
WBP_MainMenu,03DA79A04A434DED7FB559A2B6D1AB94,확인
WBP_MainMenu,471A147E4C3EB7156222899A461E6580,제작진
WBP_MainMenu,8A7F3E934BF7DD2ED7E5C1A20BC9D2CA,슬롯 {Num}의 저장 데이터를 삭제합니까?
WBP_MainMenu,2E3831B24899A8F29A5689B8B15E62B0,저장 데이터 삭제
WBP_MainMenu,56D3A9EC472DAEF6CCEB9298CCF3CB40,백업 불러오기
WBP_MainMenu,3BCF2E574A89E5A9840E21B713A059F7,로딩 중
WBP_MainMenu,5E8D8BAC435CA9E8C5690A9844379535,새 게임
WBP_MainMenu,289B01C04B320134238E41BDAE813250,확인
WBP_MainMenu,C8A8C75B4852E26BF7C3669A8BB765D1,시작
WBP_MainMenu,08A362C04835108137453E89049F5FA3,종료
WBP_MainMenu,57544E89483E270495B8D7B3521039DB,종료
WBP_MainMenu,1E4F697042C5ECCE147385844FF3C2AC,설정
WBP_MainMenu,236BDEEC47DDF94EAE8D498ACF863673,설정
WBP_MainMenu,3A4EF3D046529EE660FB72B87578B349,슬롯 1
WBP_MainMenu,7E1A308A4D43C2AB39450DB48049ABF9,슬롯 1
WBP_MainMenu,75E7FF964C86E31909DC27BC9510D224,슬롯 2
WBP_MainMenu,C293A8DE435E6947A4F432BF512DCF56,슬롯 2
WBP_MainMenu,27F2A58F4AEFC650B96DB3946C17757D,슬롯 3
WBP_MainMenu,C87986AF47422965D6639998F8600FFC,슬롯 3
WBP_MainMenu,532F0F484001B7BEBD055E9714A7AD58,"세이브 파일을 불러올 수 없습니다. 게임을 재시작한 후 다시 시도해 주세요. 문제가 지속되면 지원팀에 문의하거나 다음 위치에서 백업을 복원하세요:
C:\Users\[사용자 이름]\AppData \Local\Geri\Saved\SaveGames"
WBP_MainMenu,696756FF4339943AA279C7B64258A51E,주의!
WBP_MainMenu,A00F2A9C41F2EC53A5CB3387C4B377A6,워크샵
WBP_MainMenu,01D530C748692F25862CBDA950AE6498,{numSolved}개 완료
WBP_MainMenu,E6E4FA2C4E71261229B85B9402F555AB,{numSolved}개 완료
WBP_MainMenu,FE2AE5A644BFD7892744899A49F45C28,{numSolved}개 완료
WBP_Note_CompletionStats,346ACBB348ACE7A46274E8B3ADB43AA6,"<b>훌륭합니다, 장인.</>"
WBP_Note_CompletionStats,1680D4DF485093E46AB091B8019441F3,<red>글리미스 전체 복원 진행 상황:</>
WBP_Note_CSides,24B0A04140266D2296FEB9A6505E2E2B,<red>더불어 저는 묵직한 도안들을 이 땅 도처에 가져다 붉은 단상 위에 공들여 올려 두었습니다.</>
WBP_Note_CSides,7B58A49B4B67F63EE0B9D8B5E68F48D6,그림 1
WBP_Note_CSides,BA3E0CD84179486EF06D69978E661DE3,만일 그 도전에 응한다면 그대는 글리미스의 굳건한 신임과 존중을 한몸에 받게 될 것입니다.
WBP_Note_CSides,0F04CC3E46F7666E7A8BD8806A6B6663,"깊은 감사와 함께,
~ 엘리아스 비디무스"
WBP_Note_FinalChallenge,40CA659F4E0A559E3FDAC28169F9D590,"<red>열 개의 구역을 빠짐없이 완성한 그때, 비로소 새로운 길이 그대 앞에 열릴 것입니다.</>"
WBP_Note_FinalChallenge,DC80BF854A37D41B42597BA23924CEBF,그림 1
WBP_Note_FinalChallenge,5A01208B47AF81CB439088AFDE1FFD79,아울러 창에는 새로운 마법이 깃들어 있습니다. 제가 그토록 깊이 숨겨 두었던 작품들도 이제는 그 모습을 드러낼 것입니다.
WBP_Note_FinalChallenge,10CE59F043DF3140E358E8A99DA1A908,"깊은 경의를 담아,
~ 엘리아스 비디무스"
WBP_Note_Metallicize,C7560F814D7E9078F7136CB85E8BEE23,"<b>존경하는 복원의 장인께,</>

    앞에 놓인 구역에는 실로 방대한 양의 도안들이 펼쳐져 있습니다. 그러나 염려치 마십시오. 그중 일부만으로도 창을 복원할 수 있습니다."
WBP_Note_Metallicize,FF80998344E3CFD0C8C1B2BA2BD99F25,<red>만일 야심이 그대를 이끈다면 더 많은 장식을 완성하여 창틀에 금속의 광채를 입혀주십시오. 더 많은 업적을 이룰 기회가 드러날 것입니다.</>
WBP_Note_Metallicize,41FAA92C4EDAC4551973F7AC06907AB7,"한 구역이 온전히 완성된다면, 그 곳의 창틀은 마침내 금빛으로 물들게 될 것입니다."
WBP_Note_Metallicize,82EF7C7F49360C03684A5780B9BE9D18,"진심을 담아,
~ 엘리아스 비디무스"
WBP_Note_OptionalArea,4F6F77BA4E7B7BCA2FCFE6A7C92A3A8D,"<red>이 구역의 복원은 그대의 선택에 맡기겠습니다.</>
<red>창 네 개가 완성되는 순간, 곧장 다음 장소로 나아가셔도 됩니다.</>"
WBP_Note_OptionalArea,6EDBBA274C8CD1C4928B2EB9CB17CA36,그림 1
WBP_Note_OptionalArea,61E3EEDD4B16C5926109E3B2EAA19B4D,그대의 근면함과 흔들림 없는 끈기에 경의를 표합니다.
